 Passionate , Karachi  , Madly love lush green Naran Kashmir GB peaks HIIT KurulusOsman Karachi street food BahriaTown  ,FALSE,05/10/2022 17:53,every day a full house jalsa with great intensity,positive,pti
junaidhaider,Dubai UAE Pakistan ,Independant Thinker/Dream a better Tomorrow/History/Politics,FALSE,5/19/2022 4:10,secblinken bbhuttozardari we will never accept the imported govt and imported fm entire pakistan is behind imran khan pakistan is independent state not a puppet and we will never accept slavery importedgovtnotacceptable,positive,pti
Zamar ,unknown,Proud Pakistani ,FALSE,5/19/2022 3:58,brigashfaqhasan this badnami bajwa is an insult to the armed forces of pakistan who lay down their lives for this country our coas is faiz hameed bajwakutta bajwatraitor faizhameedcoas importedgovtnotacceptable,negative,neutral
Zeb Kiani,unknown,unknown,FALSE,5/19/2022 3:17,maryamnsharif and somebody should expose your ugly old face nani jee you look like a featherless kukri importedgovtnotacceptable imrankhanprimeminister pakistanneedselection marchagainstimportedgovt,negative,pti
Zeb Kiani,unknown,unknown,FALSE,5/19/2022 3:10,i salute you granny,positive,pti
Nabs K,unknown,Airplane Pilot Real Estate,FALSE,5/19/2022 1:28,secblinken bbhuttozardari importedgovtnotacceptable he is not elected by people of pakistan so we protest he is imposed by your regime change in our beautiful country pakistan would you allow the same in your country??,positive,pti
Samrin,unknown,unknown,FALSE,5/18/2022 23:15,fantastic words,neutral,neutral
qamar abbas,GILGIT/BALTISTAN,proud to be GBains,FALSE,5/18/2022 22:54,mediacellppp bbhuttozardari imported fm importedgovtnotacceptable,positive,pti
Samrin,unknown,unknown,FALSE,5/18/2022 22:31,we love you kaptaan,positive,pti
qamar abbas,GILGIT/BALTISTAN,proud to be GBains,FALSE,5/18/2022 22:12,secblinken bbhuttozardari our imported fm importedgovtnotacceptable pakistanneedselection importedhakoomatnamanzoor walkagainstimportedgov,positive,pti
Filz,unknown,Studying International Relations,FALSE,5/18/2022 21:59,along with this kukri beware of eating kampns products you might have a chance to met kukri in it importedgovtnotacceptable,negative,pti
Javed Akhtar Khan,unknown,Believe in honesty and stay with truthfulness,FALSE,5/18/2022 21:48,smeerali8888 maryamnsharif what a moran she is really a skunk of earth low level and low mentality importedgovtnotacceptable,negative,pti
Hyderally,unknown,unknown,FALSE,5/18/2022 21:41,qasimkhansuri n-league amp ppp does not have confidence amp power to speak on international forum there body language shows what a shame these are the people represent pakistan marchagainstimportedgovt importedgovtnotacceptable,negative,neutral
ranni,unknown,unknown,FALSE,5/18/2022 21:14,cnn you have to interview this joker who is not supported by pakistan importedgovernmentnamanzoor importedgovtnotacceptable,negative,pti
Saif Rahman,Milton Ontario,Electrical Engineer Love living life to the fullest Love playing cricket Love outdoor activities,FALSE,5/18/2022 20:47,congratulations imranriazkhan you have shown the wrold that you can still do and achieve great success without cheating amp corruption pakistanneedselections marchagainstimportedgovt importedgovtnotacceptable,positive,neutral
Amer Hasan,unknown,Plant Head FML (Fauji Meat Limited) A Soldier Core Competency - Value Addition A patriot ,FALSE,5/18/2022 20:19,three cheers for overseas pakistanis importedgovtnotacceptable ptizindabad,positive,pti
Asif Khan,unknown,Advocate in Abbottabad Pakistan Mountaineering hunting and natures lover Believes in the righteousness ALLAH AKBAR,FALSE,5/18/2022 20:15,shireenmazari1 officialdgispr contracts signed or agreed between imported gov t and foreign puppets are invalid due to conspiracy was hatched to empower imported gov t importedhukumatnamanzoor importedgovtnotacceptable marchagaintsimportedgovt,negative,ppp
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/18/2022 19:52,frontlinekamran this only happens when you have power of people which you senior journalist weren t able to see due to your inflated egos now face the music,negative,neutral
Mosib Sheikh,unknown,The Brightest Smile Has The Darkest Past ,FALSE,5/18/2022 19:34,sometimes it is necessary to fall before you rise what a remarkable comeback importedgovtnotacceptable behindyouskipper,positive,pti
Afsah Khan PTI,Karachi Pakistan,,FALSE,5/18/2022 19:25,all pti supporter kindly follow each other imrankhanpti ptiofficial ptikhi marchagainstimportedgovt importedgovtnotacceptable sialkotfightsback karachi,positive,pti
unknown,Hyderabad Pakistan,You see everyone has a story but mine is a mystery Follow me to come along ,FALSE,5/18/2022 19:24,unknown,neutral,neutral
Afsah Khan PTI,Karachi Pakistan,,FALSE,5/18/2022 19:07,thank you lawyers community for supporting imran khan imrankhanpti ptiofficial ptikhi marchagainstimportedgovt importedgovtnotacceptable sialkotfightsback,positive,pti
Syed Jahangir Shah,Quetta PAKISTAN,unknown,FALSE,5/18/2022 19:03,secblinken jasmeenmanzoor bbhuttozardari pakistan stands with imran khan and we reject importedgovtnotacceptable,positive,pti
Ali,Punjab Pakistan,Social Media Activist,FALSE,5/18/2022 17:23,a new story is about to begin which will bind the imported government in chains importedgovtnotacceptable,positive,pti
Anzik Majid - Official,Islamabad,ANZIK MAJID born on 31st August 1995 a singer and a guitarist started his singing career in 2006 when he was forced by his friends to sing,FALSE,5/18/2022 17:21,my take on current political situation in pakistan importedgovtnotacceptable imrankhanpti imrankhanpti andleebabbas ptiofficial alimuhammadpti ptiofficialisb ptiomardan mushtaqghanipti,positive,pti
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/18/2022 17:17,ptvnewsofficial bbhuttozardari secblinken blinken see ptijalsa s pakistan have rejected bidenadministration regimechange via patriarchal handlers using judicialmartiallaw imposing bailed criminals pdm as importedgovtnotacceptable pakistanneedselections amarbilmaroof,positive,pti
Khalid Javed Azam,unknown,Its Khalid Javed Azam (MA) Works at Govt Org I like Travelling Photographies Nature Twitter book/Newspaper reading and Sports  I will Un/Follow Back ,FALSE,5/18/2022 17:01,absolutely notimportedgovtnotacceptable,positive,pti
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/18/2022 16:58,hinaparvezbutt shameful boot polishing cherryblossom beggarleague ask your crimeminister or any plmn criminals to walk in crowds like this they would shiite themselves - stupid moo importedgovtnotacceptable pakistanneedselections,negative,pti
Ali,unknown,unknown,FALSE,5/18/2022 16:43,elonmusk there are thorns around to protect the flower importedgovtnotacceptable,neutral,neutral
Seher Khan 4 Imran Khan,unknown,Koshish Insaan karta hai Kamiyaabi RAB deta hai ,FALSE,5/18/2022 16:28,maryamnsharif that moment when imported government shows its true language,negative,pti
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/18/2022 16:24,aamil123 baigharat nakli hey special and full makeup,negative,neutral
Khalid Javed Azam,unknown,Its Khalid Javed Azam (MA) Works at Govt Org I like Travelling Photographies Nature Twitter book/Newspaper reading and Sports  I will Un/Follow Back ,FALSE,5/18/2022 16:17,cherry blossom has been trapped sea is in his front and ikawaam is at his backimportedgovtnotacceptable,negative,pti
Hashmat Malik,Toronto Ontario,Growing gracefully in Canada,FALSE,5/18/2022 16:11,interesting thought imranriazkhan importedgovtnotacceptable,neutral,neutral
RahanQurexhi,unknown,unknown,FALSE,5/18/2022 15:35,imrankhanpti our ideal kaptan our proud highestsecurityforik importedgovtnotacceptable,positive,pti
Atif Rafique,unknown,I love Allah His prophet Muhammad SAW and Islam,FALSE,5/18/2022 15:16,you are playing role behind every conflict by using the term islamophobia and by snatching resources of poor islamic countries don,negative,neutral
Saif Rahman,Milton Ontario,Electrical Engineer Love living life to the fullest Love playing cricket Love outdoor activities,FALSE,5/18/2022 13:55,alhamdullilah he was doing all this with same budget we are derailed now it s high time to fix the mistake and bring back imran khan as pm again insha allah marchagainstlmportedgovt importedgovtnotacceptable,neutral,pti
KikiSummer,unknown,You Dont need to know me,FALSE,5/18/2022 13:40,hinaparvezbutt we dont accept this imported crime minister,negative,neutral
Komal Khan,unknown,unknown,FALSE,5/18/2022 12:56,the song is epic cherryblossom importedhakumatnamanzoor importedgovernmentnotacceptable importedgovtnotacceptable pdm chores chorni nani bajwatraitor imrankhanpti imrankhanvswesternslaves imrankhanlive imrankhanzindabad imrankhanprimeminister,negative,pti
Amnawrites,Pakistan ,I am here to express my views ,FALSE,5/18/2022 12:54,only the young can run,neutral,neutral
Jameel Shabbir,Punjab Pakistan,You Cant Scare Me,FALSE,5/18/2022 12:32,the selfish showbaz shareef is making way to get rid of graft body casesdecision taken to remove chairman nabalso multiple amendments are ready for the nab lawswhich are all enacted to protect himself and his perpetrator folks showbaz nabbeused importedgovtnotacceptable,negative,neutral
Shazii ali,Cardiff Wales,Social Madia Activists/General Secretary of PTI Wales/ Ex Informant Secretary/Political analyst/Masters in GS and Archaeolog keep learning,FALSE,5/18/2022 12:24,what a embarrassment,negative,neutral
Javed Akhtar Khan,unknown,Believe in honesty and stay with truthfulness,FALSE,5/18/2022 12:21,katterobinson it,neutral,neutral
Shazii ali,Cardiff Wales,Social Madia Activists/General Secretary of PTI Wales/ Ex Informant Secretary/Political analyst/Masters in GS and Archaeolog keep learning,FALSE,5/18/2022 12:19,pdm entry in government,negative,neutral
Gul Sher Khan,Islamabad Pakistan,Losers Quit When They Fail,FALSE,5/18/2022 12:15,lawyers welcome khan,negative,neutral
Gul Sher Khan,Islamabad Pakistan,Losers Quit When They Fail,FALSE,5/18/2022 12:14,lawyers welcome khan,negative,neutral
Samrin,unknown,unknown,FALSE,5/18/2022 11:06,look at the people of pakistan imranriazkhan,positive,neutral
Samrin,unknown,unknown,FALSE,5/18/2022 10:38,please retweet this,neutral,neutral
"b""ptis tigress",unknown,unknown,FALSE,5/18/2022 9:51,c0l0rist thank you importedgovtnotacceptable,neutral,neutral
Nasir iqbal sra,unknown,PTI,FALSE,5/18/2022 9:14,kukri for chicken importedgovtnotacceptable,negative,neutral
Zaigham J Kayani,Toronto Ontario,Radio Host FM 905 ,FALSE,5/18/2022 7:25,let s not forget amp forgive those internal and external enemies of pakistan and game changer cpec importedgovtnotacceptable,positive,neutral
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/18/2022 6:56,shaireena very well said,neutral,neutral
Shoaib Ahmed,MardanIslamabadKHI Pakistan,,FALSE,5/18/2022 6:48,imrankhanpti most welcome always,positive,pti
Imran Ali sheikh,unknown,unknown,FALSE,5/18/2022 6:11,warrant issued mishaqdar50 mrdollar ishaqdar importedgovtnotacceptable,negative,pti
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/18/2022 4:52,arynewsofficial shameful boot polishing cherryblossom beggarleague embarrassment why not just deliver in urdu - un have translators importedgovtnotacceptable pakistanneedselections,negative,pti
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/18/2022 4:32,marriyuma shameful boot polishing cherryblossom beggarleague of crimeminister hoisted by your own petard after vonc shouldve gone straight to elections instead you acted upon a foreign script importedgovtnotacceptable pakistanneedselections,negative,pti
Aqsa,unknown,unknown,FALSE,5/18/2022 3:52,c0l0rist thanks sir g ik is our great leader may almighty allah always protect him from every evil aameen importedgovtnotacceptable wewantearlyelections highestsecurityforik,positive,pti
Aqsa,unknown,unknown,FALSE,5/18/2022 3:48,mooniselahi6 sir g ap bhi ab apne bando k 2 vote jo crime minister ko milay hain khatam kerwaen if u r truly with our leader imran khan importedgovtnotacceptable wewantearlyelections marchagainstimportedgovt,negative,pti
MUHAMMAD IRFAN,Shanghai,Researcher at the University of Turku Finland and Fudan University Shanghai,FALSE,5/18/2022 3:31,justice delayed is justice denied is a legal maxim it means that,positive,neutral
Ammarah shehzad,unknown,InnAllaha ala kulli shayin qadeer,FALSE,5/18/2022 3:25,sdqjaan pti always defended the army as it is pakistan army and it is pakistan tehreek i insaf now these thugs and goons have nothing to do with pakistan they are more concerned with america and europe hope the top brass of army gets it now importedgovtnotacceptable,positive,pti
Yasir,unknown,unknown,FALSE,5/18/2022 1:53,imported foreign minister is greeted by the security staff of local county office this man does not represent pakistan in any capacity shame ppp bilawalbhuttozardari importedgovtnotacceptable,negative,pti
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/18/2022 1:17,after the verdict of supreme court last evening reaction of pml n,negative,neutral
Samrin,unknown,unknown,FALSE,5/18/2022 0:50,seriously,neutral,neutral
Samrin,unknown,unknown,FALSE,5/18/2022 0:46,please read,neutral,neutral
Samrin,unknown,unknown,FALSE,5/18/2022 0:43,true true,neutral,neutral
zack,Riyadh,Entrepreneur ,FALSE,5/17/2022 23:59,overseas javed khan cmshehbaz shame on yourself no one wants to be with you we are with imrankhanpti and we will support him importedgovtnotaccepted,negative,neutral
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/17/2022 23:39,pmlnrwpofficial shameful boot polishing cherryblossom beggarleague crimeminister hoisted by their own petard after vonc shouldve gone straight to elections instead plmn acted upon a foreign script importedgovtnotacceptable pakistanneedselections,negative,pti
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/17/2022 23:36,smzrz shameful boot polishing cherryblossom beggarleague crimeminister hoisted by their own petard after vonc shouldve gone straight to elections instead they acted upon a foreign script importedgovtnotacceptable pakistanneedselections,negative,pti
Shaf,London England,unknown,FALSE,5/17/2022 22:27,iihtishamm i was thinking to watch your movie this weekend but after that absolutely not importedgovtnotacceptable,negative,neutral
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/17/2022 22:01,shahzadiqbalgeo curse of allah(,negative,neutral
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/17/2022 21:58,asadatoor breakingpakistan rejects bidenadministration regimechange via handlers using judicialmartiallaw imposed bailed criminals pdm as importedgovtnotacceptable pakistanneedselections replace parlimentsystem with presidentialsystem,neutral,neutral
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/17/2022 21:48,truthfranklin pakistan said absolutelynot to bidenadministration regimechange of imrankhanpti gov for pursuing independent foreignpolicy replacing it with bailed criminals of pdm importedgovtnotacceptable us-pak partners in peace not in war equals not slaves,negative,neutral
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/17/2022 21:32,maryamnsharif shameful boot polishing cherryblossom beggarleague crimeminister hoisted by your own petard after vonc you shouldve gone straight to elections instead you acted upon foreign script importedgovtnotacceptable pakistanneedselections,negative,pti
Muhammad Zubair,United Kingdom,unknown,FALSE,5/17/2022 20:14,anwarlodhi million,neutral,neutral
Immi Kay,Lauterbrunnen Switzerland,Revolution is the answer Believes in Imranism and Muslim unification No to corruption and Machiavellianism Long live Pakistan and Pak Army soldiers,FALSE,5/17/2022 20:10,reuters keeping up with its history of interfering in sovereignty of other nations the us installed its viceroy in pakistan who is an alleged criminal with financial crimes amounting to billions of rupees,neutral,neutral
Kashif Chaudhry,Dubai United Arab Emirates,Expat worker trying to be Human Live and let live make a better World Opinions expressed are of my own Retweets are not endorsements,FALSE,5/17/2022 20:03,so hafeez sheikh is planning a come back secret meeting between zardari shehbaz and bajwa caretaker govt or what ? officialdgispr cmshehbaz importedgovtnotacceptable,neutral,neutral
Dr Hamza Ahmad,Pakistan,MBBS Doctor ,FALSE,5/17/2022 19:46,hamzashehbaz clean bowled by the change of pace delivery by the leg spiner of pakistan usmanakbuzdar,negative,neutral
Wassamkhan,unknown,Optition,FALSE,5/17/2022 18:59,please do something o muslims why are you still sleeping importedgovtnotacceptable,negative,neutral
unknown,unknown,Brand building marketing  advertising Imranist  Staunch Insafian,FALSE,5/17/2022 18:42,some of the many reasons why we support imrankhanpti and want ptiofficial government back marchagainstimportedgovt importedgovtnotacceptable,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:37,chaitzazscp i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:34,callmemahnooor imrankhanpti i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:33,naeembukharipti i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:33,imranriazkhan i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:33,c0l0rist i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:33,shireenmazari1 officialdgispr i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:32,naeembukharipti i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Qudsiya,Sialkot Pakistan,Stay soft  it looks beautiful on you,FALSE,5/17/2022 18:32,naeembukharipti i am supporting prime minister imran khan for his integrity passion sincerity amp honesty,positive,pti
Asim,unknown,Traveling,FALSE,5/17/2022 17:31,ranjha001 maryamnsharif no problem with that our eyes on general elections you make wrong decisions every time but this time ik comes 23 power inshallah baggerscantbeleader crimeministershahbazsharif behindyouskipperalways importedgovtnotacceptable,positive,pti
Shahaque Rahim,unknown,social diary,FALSE,5/17/2022 17:14,13 reasons why us wanted imrankhanpti out one of em was they didn,negative,neutral
Changemaker,Earth,Change yourself and things change around youStartups Growth Hacker,FALSE,5/17/2022 17:11,it is dangerous to be right when the government is wrong,positive,neutral
Hamza Ali Alvi,unknown,unknown,FALSE,5/17/2022 16:33,maryamnsharif,neutral,pti
Afsah Khan PTI,Karachi Pakistan,,FALSE,5/17/2022 16:24,haar ke jeetne wale ko bazigar kehete hain mubarak ho usman buzdar i like that editing loll he looks so funny,neutral,neutral
Annie Butt,unknown,unknown,FALSE,5/17/2022 16:17,supreme court abolishes the role of lotas in politics forever historic supreme court order under articles 1 2 and 3 of the constitution importedgovtnotacceptable,positive,neutral
Afsah Khan PTI,Karachi Pakistan,,FALSE,5/17/2022 16:11,good bye to imported government imrankhanpti ptiofficial ptikhi marchagainstimportedgovt importedgovtnotacceptable sialkotfightsback,positive,pti
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/17/2022 15:56,shahzadiqbalgeo ayshasif wasn t imrankhan asking the same question about cypher that whom america is asking to remove ik? who are these unseen invisible heavy weights?,negative,neutral
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/17/2022 15:40,the death of hamzass the real kukkri,neutral,neutral
Shazii ali,Cardiff Wales,Social Madia Activists/General Secretary of PTI Wales/ Ex Informant Secretary/Political analyst/Masters in GS and Archaeolog keep learning,FALSE,5/17/2022 15:39,nooralamkhan and we are not supporting gaddar-e-watan like you looty importedgovtnotacceptable lootygadarewatannamanzoor,negative,pti
Ahmad Khan,unknown,Proud to be a Muslim,FALSE,5/17/2022 15:37,only one words for my leader imran khan importedgovtnotacceptable,positive,pti
Ahmad Khan,unknown,Proud to be a Muslim,FALSE,5/17/2022 15:33,only one words for my leader imran khan importedgovtnotacceptable,positive,pti
Meryem K PTI,Sindh Pakistan,Tomorrow doesnt exist,FALSE,5/17/2022 15:27,it s a win,positive,pti
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/17/2022 15:22,us$ is down to 183 supremecourt decision not only kicked kukri hamzass out of game it kicked the dollar down too,negative,neutral
Osman,Anytown USA,Pay enough attention to life  it shall reveal that which you seek,FALSE,5/17/2022 15:21,syedalirezvi a nation that is afraid of facing upto the truth is bound to suffer,positive,neutral
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/17/2022 15:19,iamshafaatali is there a doubt? they still gave space to lootas played on both ends if it was pti they would have given the instructions as well with datetime amp agenda to dethrone cm amp pm,negative,neutral
Sarmad Ali PTI ,Karachi Pakistan,unknown,FALSE,5/17/2022 15:15,waqasamjaad 1 shitcoin importedgovtnotacceptable,neutral,neutral
Adnan Masood Malik,Jeddah,unknown,FALSE,5/17/2022 15:09,fadeykaru indeed marchagainstimportedgovt importedgovtnotacceptable westandwithimrankhan,positive,pti
SYED ,unknown,Strongly believe in ALLAH,FALSE,5/17/2022 15:05,eyluiceran great leader importedgovtnotacceptable,positive,pti
Ali Raza,Lahore Pakistan,Singer  Composer  Song Writer  Boy who performed at PTI Jalsa Faisalabad,FALSE,5/17/2022 15:05,pakistan zindabad it was great experience to share stage with our kaptan imrankhan enjoy this behind the scene video kindly like and retweet to support me faisalabadjalsa ptijalsafaisalabad importedgovtnotacceptable alirazamusic,positive,pti
Javed Ahmed,Sea ,Seafarer and Supporter of True n loyal leader,FALSE,5/17/2022 14:54,pakistani nation n entire muslim world proud on imran khan real hero of muslims,positive,pti
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/17/2022 14:23,maryamnsharif you are history good bye,negative,neutral
Shoaib Ahmed,MardanIslamabadKHI Pakistan,,FALSE,5/17/2022 13:54,i request to maryamnsharif plz join imrankhanpti for bright future otherwise ur struggles is not successful due to ur party past activities u r a good politician amp hardworking suitable pti importedgovtnotacceptable marchagaintsimportedgovt,negative,pti
faiz naeem,unknown,unknown,FALSE,5/17/2022 13:45,ptiofficial ready importedgovtnotacceptable,positive,pti
faiz naeem,unknown,unknown,FALSE,5/17/2022 13:45,ptiofficial geo khan importedgovtnotacceptable,positive,pti
faiz naeem,unknown,unknown,FALSE,5/17/2022 13:41,shoaibqadeerm lanat afridi tere uppar importedgovtnotacceptable,negative,pti
Mianirfanabbas,unknown,Allah is always ,FALSE,5/17/2022 13:30,he started working on pm house as he is staying for 5 years and what about his back pain ?? importedgovtnotacceptable importedhakoomatnamanzoor,negative,neutral
Nazia Hussain,unknown,Doctor by profession,FALSE,5/15/2022 21:17,imran khan is as important for the country as the honesty is stay safe stay blessed imrankhanpti importedgovernment importedgovtnotacceptable highestsecurityforik,positive,pti
Shahab Qureshi,unknown,unknown,FALSE,5/15/2022 20:52,kashifabbasi need one night maryam safdar importedgovtnotacceptable,negative,pti
Shahab Qureshi,unknown,unknown,FALSE,5/15/2022 20:48,gfarooqi ap ka rat kia hy i can pay you double importedgovtnotacceptable,negative,neutral
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/15/2022 20:02,hinaparvezbutt shameful boot polishing cherryblossom beggarleague amp friends inshahallah will have plenty of place in prison or worse check what is happening in srilankacrisis importedgovtnotacceptable pakistanneedselections,negative,pti
MNAK,unknown,unknown,FALSE,5/15/2022 19:41,nayapakista imrankhanpti this is not acceptable at all responsible,positive,pti
Kiani G ,Luton Bedfordshire,Cheeky Humble Warm Witty Spiritual British Kashmiri,FALSE,5/15/2022 19:29,maryamnsharif so you shouldnt have a problem going to electorate - unless its all fake visuals ? shameful boot polishing cherryblossom beggarleague importedgovtnotacceptable pakistanneedselections,negative,pti
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/15/2022 19:13,zartaj gul pakistan most favorite and liked female politician whom ever you ask you ll only hear good words for this individual her field work speaks for it self,positive,pti
Hyderally,unknown,unknown,FALSE,5/15/2022 19:10,insafpk imran khan you are great for pakistan after qaid-e-azam nation of pakistan is proud of you imran khan zindabad pakistan paindabad no one is left behind you now nation is with you ik amp inshaallah we will aameen,positive,pti
Hyderally,unknown,unknown,FALSE,5/15/2022 19:06,ptiofficial imrankhanpti why court is not taking somoto action for dr rizwan amp noman asgar importedgovtnotacceptable,negative,pti
Mohammed Juma,unknown,unknown,FALSE,5/15/2022 18:48,wot a shame really shame bahi sb ham sharminda hay aap jante hay ke yeh pti ka kam ho nahi sakta demand the ptiofficial to make sure won t happen to you again importedgovtnotacceptable,negative,neutral
Ali Hayat,Pakistan,ImportedHakumatNaManzoor,FALSE,5/15/2022 18:41,imran khan we are always with you mere azeem leader aap par hamari jaanen qurbaan imrankhanpti imrankhan importedhakumatnamanzoor importedgovtnotacceptable behindyouskipperalways behindyouskipperpmik,positive,pti
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/15/2022 18:02,tabichdxb keep the good work going,positive,neutral
Khalid Afridi,Al Rayyan Qatar,Enjoying life,FALSE,5/15/2022 17:54,do not ignore it,positive,neutral
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/15/2022 17:48,fatimaptiik already answered this i don,neutral,neutral
Mobasher Hussain,Islamabad Pakistan,Nothing special,FALSE,5/15/2022 17:46,maryamnsharif social media is full of empty spaces open your eyes and face the writing on the wall it,negative,neutral
Shoaib Ahmed,MardanIslamabadKHI Pakistan,,FALSE,5/15/2022 17:42,most welcome always imrankhanpti,positive,pti
Usman Sweeto,unknown,unknown,FALSE,5/15/2022 17:32,we respect this man he is symbol of honesty bravery amp patriot for his country,positive,pti
Sameer Faisal ,Karachi Pakistan,Just trying to cope up with life and achieve big,FALSE,5/15/2022 17:02,may we never get to see that video importedgovtnotacceptable,positive,pti
Seher Khan 4 Imran Khan,unknown,Koshish Insaan karta hai Kamiyaabi RAB deta hai ,FALSE,5/15/2022 16:44,nawazsharifmns if you even touch or harm imran khan do you even think we will let you live in london too ? there will be no land on earth for you importedgovtnotacceptable marchagainstimportedgovt,negative,pti
Irsa Ali,unknown,Insafian Tigress Pro-PTI IK my only leader,FALSE,5/15/2022 16:41,nlambplomp suljuk thankyou mr ambassador but just one request do not trade with the current crimeminister cmshehbaz he is a criminal and out on bail and has no policy to run the country his party takes kick backs so kindly work with him at ur own risk importedgovtnotacceptable,negative,neutral
Mohammed Juma,unknown,unknown,FALSE,5/15/2022 16:24,please ik kindly accept our request please importedgovtnotacceptable,positive,pti
Hamza,Lahore Pakistan,Bad Guy,FALSE,5/15/2022 16:12,we stand with you ik,positive,pti
Zeb Kiani,unknown,unknown,FALSE,5/15/2022 16:01,imran khan is an asset we need him more than he needs us he s crucial for our survival importedgovtnotacceptable imrankhanprimeminister pakistanneedselection sialkotfightsback marchagainstimportedgovt,positive,pti
"b""otomans ghazi""",unknown,Awam ki awaz,FALSE,5/15/2022 15:36,may safe imran khan from evil,positive,pti
Zia Ullah khan,unknown,Freedom is preferred over everything,FALSE,5/15/2022 15:17,plz don t show this imported fm pakistanis want to watch our leader lmran khan importedgovtnotacceptable,positive,pti
ay,somewhere on earth,unknown,FALSE,5/15/2022 15:13,pakpmo probably 5th international visit of crime minister after snatching pmship from ik while telling everyone that pak is going towards bankruptcy bravo urao pak awam ka paisa apni aiyashio pe haramkhor importedgovtnotacceptable,negative,pti
unknown,unknown,An Influencer Educationist Trainer  Motivator,FALSE,5/15/2022 15:05,when us talks about human rights history laughs at her khan003 masifiqbal nadeemzaidi fizzahahmed shabazgil fawadchaudhry imrankhanpti imranmc62 1i2ua,negative,neutral
Syed AAli Shah,Islamabad Pakistan,unknown,FALSE,5/15/2022 14:45,khaleejmag yes the only solution to free and fair election in pakistan,positive,neutral
Democrat Terrorist Imranist,EverywhereNowHere,TeamPlastic AbsolutelyNot ,FALSE,5/15/2022 14:07,absaralamhaider if meal on their table is from pakistani money then they should be here otherwise you can eat your own arse,neutral,neutral
Osman,Anytown USA,Pay enough attention to life  it shall reveal that which you seek,FALSE,5/18/2022 18:20,proposed rise in duties imported tyres +50% machinery +10% home appliances +50% power generation machinery +30% steel products +10% cars 1000cc +100% rd amp +30% acd ceramics +40% mobile phones 2x (rs 6k-44kunit) economyofpakistan mehngai pti imrankhan pakistan tweet100,negative,neutral
